name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity 
Kepler-430 b,2993,10.6 Earths,13.908,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5263/kepler-430-b/,Neptune-like,2015,10.6 Earths,0.29 x Jupiter,0.2244 AU,36 days,0.0
Kepler-430 c,2993,3.71 Earths,13.908,2015,https://exoplanets.nasa.gov/exoplanet-catalog/466/kepler-430-c/,Super Earth,2015,3.71 Earths,1.75 x Earth,0.4757 AU,111 days,0.0
Kepler-431 b,1587,0.37 Earths,12.139,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5264/kepler-431-b/,Terrestrial,2015,0.37 Earths,0.764 x Earth,0.0719 AU,6.8 days,0.0
Kepler-431 c,1587,0.229 Earths,12.139,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4902/kepler-431-c/,Terrestrial,2015,0.229 Earths,0.668 x Earth,0.0847 AU,8.7 days,0.0
Kepler-431 d,1587,1.41 Earths,12.139,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5265/kepler-431-d/,Super Earth,2015,1.41 Earths,1.11 x Earth,0.1045 AU,11.9 days,0.0
Kepler-432 b,2766,5.41 Jupiters,12.398,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5266/kepler-432-b/,Gas Giant,2015,5.41 Jupiters,1.145 x Jupiter,0.301 AU,52.5 days,0.51
Kepler-432 c,2766,2.43 Jupiters,12.398,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5473/kepler-432-c/,Gas Giant,2015,2.43 Jupiters,1.18 x Jupiter,Unknown,406.2 days,0.5
Kepler-433 b,6127,2.82 Jupiters,14.717,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5267/kepler-433-b/,Gas Giant,2015,2.82 Jupiters,1.45 x Jupiter,0.0679 AU,5.3 days,0.12
Kepler-434 b,3988,2.86 Jupiters,14.49,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4903/kepler-434-b/,Gas Giant,2015,2.86 Jupiters,1.13 x Jupiter,0.1143 AU,12.9 days,0.13
Kepler-435 b,4628,0.84 Jupiters,13.704,2015,https://exoplanets.nasa.gov/exoplanet-catalog/60/kepler-435-b/,Gas Giant,2015,0.84 Jupiters,1.99 x Jupiter,0.0948 AU,8.6 days,0.11
Kepler-436 b,1921,7.9 Earths,15.971,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4904/kepler-436-b/,Neptune-like,2015,7.9 Earths,0.24 x Jupiter,0.339 AU,64 days,0.19
Kepler-436 c,1921,6.04 Earths,15.971,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5396/kepler-436-c/,Neptune-like,2016,6.04 Earths,0.208 x Jupiter,0.1158 AU,16.8 days,0.0
Kepler-437 b,992,5.22 Earths,14.628,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5268/kepler-437-b/,Neptune-like,2015,5.22 Earths,2.14 x Earth,0.288 AU,66.7 days,0.02
Kepler-438 b,639,1.46 Earths,15.104,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5269/kepler-438-b/,Super Earth,2015,1.46 Earths,1.12 x Earth,0.166 AU,35.2 days,0.03
Kepler-439 b,2469,5.65 Earths,14.654,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4905/kepler-439-b/,Neptune-like,2015,5.65 Earths,0.2 x Jupiter,0.563 AU,178.1 days,0.03
Kepler-43 b,3281,3.23 Jupiters,13.986,2011,https://exoplanets.nasa.gov/exoplanet-catalog/4901/kepler-43-b/,Gas Giant,2011,3.23 Jupiters,1.219 x Jupiter,0.046 AU,3 days,0.02
Kepler-440 b,982,4.12 Earths,15.637,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5270/kepler-440-b/,Super Earth,2015,4.12 Earths,1.86 x Earth,0.242 AU,101.1 days,0.34
Kepler-441 b,874,3.33 Earths,15.567,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5271/kepler-441-b/,Super Earth,2015,3.33 Earths,1.64 x Earth,0.64 AU,207.2 days,0.1
Kepler-442 b,1194,2.36 Earths,15.322,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4906/kepler-442-b/,Super Earth,2015,2.36 Earths,1.34 x Earth,0.409 AU,112.3 days,0.04
Kepler-443 b,2617,6.04 Earths,16.207,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5272/kepler-443-b/,Neptune-like,2015,6.04 Earths,0.21 x Jupiter,0.495 AU,177.7 days,0.11
Kepler-444 b,119,0.0374 Earths,8.87,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5561/kepler-444-b/,Terrestrial,2015,0.0374 Earths,0.403 x Earth,0.04178 AU,3.6 days,0.16
Kepler-444 c,119,0.0793 Earths,8.87,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5562/kepler-444-c/,Terrestrial,2015,0.0793 Earths,0.497 x Earth,0.04881 AU,4.5 days,0.31
Kepler-444 d,119,0.2 Earths,8.87,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4907/kepler-444-d/,Terrestrial,2015,0.2 Earths,0.53 x Earth,0.06 AU,6.2 days,0.18
Kepler-444 e,119,0.1 Earths,8.87,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5474/kepler-444-e/,Terrestrial,2015,0.1 Earths,0.546 x Earth,0.0696 AU,7.7 days,0.1
Kepler-444 f,119,0.332 Earths,8.87,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5563/kepler-444-f/,Terrestrial,2015,0.332 Earths,0.741 x Earth,0.0811 AU,9.7 days,0.29
Kepler-445 b,415,3.12 Earths,18.19,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5564/kepler-445-b/,Super Earth,2015,3.12 Earths,1.58 x Earth,0.0217 AU,3 days,0.0
Kepler-445 c,415,6.85 Earths,18.19,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5475/kepler-445-c/,Neptune-like,2015,6.85 Earths,0.22 x Jupiter,0.0301 AU,4.9 days,0.0
Kepler-445 d,415,2.1 Earths,18.19,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5565/kepler-445-d/,Super Earth,2015,2.1 Earths,1.25 x Earth,0.0439 AU,8.2 days,0.0
Kepler-446 b,314,2.86 Earths,17.5041,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4908/kepler-446-b/,Super Earth,2015,2.86 Earths,1.5 x Earth,0.0182 AU,1.6 days,0.0
Kepler-446 c,314,1.41 Earths,17.5041,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5476/kepler-446-c/,Super Earth,2015,1.41 Earths,1.11 x Earth,0.0283 AU,3 days,0.0
Kepler-446 d,314,2.39 Earths,17.5041,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5566/kepler-446-d/,Super Earth,2015,2.39 Earths,1.35 x Earth,0.0403 AU,5.1 days,0.0
Kepler-447 b,874,1.37 Jupiters,12.52,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5567/kepler-447-b/,Gas Giant,2015,1.37 Jupiters,1.65 x Jupiter,0.0769 AU,7.8 days,0.12
Kepler-448 c,1303,22 Jupiters,11.51,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7527/kepler-448-c/,Gas Giant,2017,22 Jupiters,1.07 x Jupiter,4.2 AU,6.8 years,0.65
Kepler-449 b,789,4.88 Earths,11.448,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5464/kepler-449-b/,Super Earth,2015,4.88 Earths,2.056 x Earth,0.1027 AU,12.6 days,0.03
Kepler-449 c,789,8.07 Earths,11.448,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5465/kepler-449-c/,Neptune-like,2015,8.07 Earths,0.247 x Jupiter,0.1979 AU,33.7 days,0.05
Kepler-44 b,3875,1 Jupiter,14.803,2011,https://exoplanets.nasa.gov/exoplanet-catalog/1910/kepler-44-b/,Gas Giant,2011,1 Jupiter,1.09 x Jupiter,0.0446 AU,3.2 days,< 0.066
Kepler-450 b,1487,19.4 Earths,11.991,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5466/kepler-450-b/,Neptune-like,2015,19.4 Earths,0.548 x Jupiter,0.1993 AU,28.5 days,0.02
Kepler-450 c,1487,12.5 Earths,11.991,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5467/kepler-450-c/,Super Earth,2015,12.5 Earths,0.234 x Jupiter,0.1324 AU,15.4 days,0.02
Kepler-450 d,1487,17.6 Earths,11.991,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5468/kepler-450-d/,Super Earth,2015,17.6 Earths,0.837 x Earth,0.082 AU,7.5 days,0.14
Kepler-451 c,1293,1.61 Jupiters,12.651,2022,https://exoplanets.nasa.gov/exoplanet-catalog/8487/kepler-451-c/,Gas Giant,2022,1.61 Jupiters,1.21 x Jupiter,Unknown,4 years,0.29
Kepler-451 d,1293,1.76 Jupiters,12.651,2022,https://exoplanets.nasa.gov/exoplanet-catalog/8488/kepler-451-d/,Gas Giant,2022,1.76 Jupiters,1.2 x Jupiter,Unknown,43 days,0.0
Kepler-452 b,1800,3.29 Earths,13.54,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5471/kepler-452-b/,Super Earth,2015,3.29 Earths,1.63 x Earth,1.046 AU,384.8 days,0.0
Kepler-453 b,1445,16 Earths,13.672,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5520/kepler-453-b/,Neptune-like,2015,16 Earths,0.553 x Jupiter,0.7903 AU,240.5 days,0.04
Kepler-454 b,753,6.05338 Earths,11.567,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4851/kepler-454-b/,Neptune-like,2015,6.05338 Earths,0.21 x Jupiter,0.0954 AU,10.6 days,0.0
Kepler-454 c,753,4.46 Jupiters,11.567,2015,https://exoplanets.nasa.gov/exoplanet-catalog/418/kepler-454-c/,Gas Giant,2015,4.46 Jupiters,1.15 x Jupiter,Unknown,1.4 years,0.02
Kepler-457 d,3498,9.19 Earths,14.411,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8059/kepler-457-d/,Neptune-like,2021,9.19 Earths,0.266 x Jupiter,0.0996 AU,10.7 days,0.0
Kepler-458 c,5202,16.4 Earths,14.027,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7102/kepler-458-c/,Neptune-like,2016,16.4 Earths,0.375 x Jupiter,0.154 AU,20.7 days,0.0
Kepler-45 b,1246,0.505 Jupiters,16.744,2011,https://exoplanets.nasa.gov/exoplanet-catalog/1911/kepler-45-b/,Gas Giant,2011,0.505 Jupiters,0.96 x Jupiter,0.03 AU,2.5 days,0.11
Kepler-460 c,4156,26.1 Earths,13.834,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7175/kepler-460-c/,Neptune-like,2016,26.1 Earths,0.492 x Jupiter,0.7211 AU,220.1 days,0.0
Kepler-461 b,2258,7.18 Earths,13.457,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5504/kepler-461-b/,Neptune-like,2016,7.18 Earths,0.23 x Jupiter,0.0821 AU,8.3 days,0.0
Kepler-462 b,1946,0.16959 Jupiters,11.632,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5505/kepler-462-b/,Gas Giant,2016,0.16959 Jupiters,0.268 x Jupiter,0.4172 AU,84.7 days,0.04
Kepler-462 c,1946,6 Earths,11.632,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7770/kepler-462-c/,Neptune-like,2020,6 Earths,0.357 x Jupiter,0.7584 AU,207.6 days,0.11
Kepler-463 b,1288,9.53 Earths,12.999,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5506/kepler-463-b/,Neptune-like,2016,9.53 Earths,0.272 x Jupiter,0.078 AU,9 days,0.0
Kepler-464 b,2178,10.9 Earths,12.75,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5507/kepler-464-b/,Neptune-like,2016,10.9 Earths,0.294 x Jupiter,0.0765 AU,7.3 days,0.0
Kepler-465 b,1804,9.01 Earths,12.651,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5508/kepler-465-b/,Neptune-like,2016,9.01 Earths,0.263 x Jupiter,0.0953 AU,9.9 days,0.0
Kepler-466 b,1729,8.5 Earths,12.799,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5587/kepler-466-b/,Neptune-like,2016,8.5 Earths,0.254 x Jupiter,0.2671 AU,51.1 days,0.0
Kepler-466 c,1729,2.1 Earths,12.799,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5588/kepler-466-c/,Super Earth,2016,2.1 Earths,1.25 x Earth,0.0465 AU,3.7 days,0.0
Kepler-467 b,1521,5.69 Earths,12.428,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5589/kepler-467-b/,Neptune-like,2016,5.69 Earths,0.201 x Jupiter,0.1651 AU,25 days,0.0
Kepler-468 b,1445,Unknown,13.852,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5590/kepler-468-b/,Gas Giant,2016,Unknown,1.19 x Jupiter,0.2213 AU,38.5 days,0.0
Kepler-46 b,2535,6 Jupiters,15.312,2012,https://exoplanets.nasa.gov/exoplanet-catalog/1912/kepler-46-b/,Gas Giant,2012,6 Jupiters,0.808 x Jupiter,0.1968 AU,33.6 days,0.01
Kepler-46 c,2535,0.376 Jupiters,15.312,2012,https://exoplanets.nasa.gov/exoplanet-catalog/4909/kepler-46-c/,Gas Giant,2012,0.376 Jupiters,1.21 x Jupiter,0.2799 AU,57 days,0.01
Kepler-46 d,2535,3.33 Earths,15.312,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1913/kepler-46-d/,Super Earth,2014,3.33 Earths,1.64 x Earth,0.067 AU,6.8 days,0.0
Kepler-470 b,3033,112 Jupiters,13.282,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5591/kepler-470-b/,Gas Giant,2016,112 Jupiters,1.288 x Jupiter,0.2322 AU,24.7 days,0.0
Kepler-471 b,4076,117 Jupiters,13.767,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5592/kepler-471-b/,Gas Giant,2016,117 Jupiters,1.335 x Jupiter,0.0626 AU,5 days,0.0
Kepler-472 b,1000,10.5 Earths,13.898,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5593/kepler-472-b/,Neptune-like,2016,10.5 Earths,0.287 x Jupiter,0.0483 AU,4.2 days,0.0
Kepler-473 b,2955,15.6 Earths,13.548,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5594/kepler-473-b/,Neptune-like,2016,15.6 Earths,0.364 x Jupiter,0.1186 AU,14.6 days,0.0
Kepler-474 b,2745,9.59 Earths,13.629,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5595/kepler-474-b/,Neptune-like,2016,9.59 Earths,0.273 x Jupiter,0.0606 AU,5.7 days,0.0
Kepler-475 b,914,6.76 Earths,13.512,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5596/kepler-475-b/,Neptune-like,2016,6.76 Earths,0.222 x Jupiter,0.0399 AU,3.1 days,0.0
Kepler-476 b,2654,9.69 Earths,14.018,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5597/kepler-476-b/,Neptune-like,2016,9.69 Earths,0.275 x Jupiter,0.1126 AU,14 days,0.0
Kepler-477 b,1197,4.94 Earths,13.835,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5598/kepler-477-b/,Super Earth,2016,4.94 Earths,2.07 x Earth,0.0911 AU,11.1 days,0.0
Kepler-478 b,1370,7.8 Earths,14.156,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5599/kepler-478-b/,Neptune-like,2016,7.8 Earths,0.242 x Jupiter,0.1032 AU,13.2 days,0.0
Kepler-479 b,1125,5.14 Earths,13.724,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5600/kepler-479-b/,Neptune-like,2016,5.14 Earths,2.12 x Earth,0.0994 AU,12.5 days,0.0
Kepler-47 b,3344,2.07 Earths,15.31,2012,https://exoplanets.nasa.gov/exoplanet-catalog/1914/kepler-47-b/,Neptune-like,2012,2.07 Earths,0.272 x Jupiter,0.2877 AU,49.5 days,0.02
Kepler-47 c,3344,3.17 Earths,15.31,2012,https://exoplanets.nasa.gov/exoplanet-catalog/1915/kepler-47-c/,Neptune-like,2012,3.17 Earths,0.415 x Jupiter,0.9638 AU,303.2 days,0.04
Kepler-47 d,3344,19.02 Earths,15.31,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7362/kepler-47-d/,Neptune-like,2019,19.02 Earths,0.628 x Jupiter,0.6992 AU,187.4 days,0.02
Kepler-480 b,2765,8.15 Earths,13.23,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5601/kepler-480-b/,Neptune-like,2016,8.15 Earths,0.248 x Jupiter,0.0605 AU,4.9 days,0.0
Kepler-481 b,2654,6.8 Earths,14.054,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5602/kepler-481-b/,Neptune-like,2016,6.8 Earths,0.223 x Jupiter,0.0894 AU,10.1 days,0.0
Kepler-482 b,1021,6.17 Earths,14.049,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5603/kepler-482-b/,Neptune-like,2016,6.17 Earths,0.211 x Jupiter,0.2537 AU,56.4 days,0.0
Kepler-483 b,2806,10.4 Earths,13.452,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5604/kepler-483-b/,Neptune-like,2016,10.4 Earths,0.286 x Jupiter,0.2072 AU,30.2 days,0.0
Kepler-484 b,1247,5.82 Earths,13.077,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5606/kepler-484-b/,Neptune-like,2016,5.82 Earths,0.203 x Jupiter,0.0896 AU,10 days,0.0
Kepler-485 b,3722,112 Jupiters,15.069,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5607/kepler-485-b/,Gas Giant,2016,112 Jupiters,1.286 x Jupiter,0.0433 AU,3.2 days,0.0
Kepler-486 b,1423,0.265 Jupiters,14.615,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5608/kepler-486-b/,Gas Giant,2016,0.265 Jupiters,0.981 x Jupiter,0.1725 AU,30.4 days,0.0
Kepler-487 b,2846,Unknown,14.882,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5609/kepler-487-b/,Gas Giant,2016,Unknown,1.019 x Jupiter,0.1157 AU,15.4 days,0.0
Kepler-487 c,2846,7.65 Earths,14.882,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5610/kepler-487-c/,Neptune-like,2016,7.65 Earths,0.239 x Jupiter,0.2141 AU,38.7 days,0.0
Kepler-487 d,2846,8.12 Earths,14.882,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8210/kepler-487-d/,Neptune-like,2021,8.12 Earths,0.248 x Jupiter,0.0337 AU,2.4 days,0.0
Kepler-488 b,3736,124 Jupiters,14.868,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5611/kepler-488-b/,Gas Giant,2016,124 Jupiters,1.409 x Jupiter,0.0428 AU,3.1 days,0.0
Kepler-489 b,1206,0.145 Jupiters,14.221,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5612/kepler-489-b/,Gas Giant,2016,0.145 Jupiters,0.689 x Jupiter,0.1209 AU,17.3 days,0.0
Kepler-48 b,1001,3.94 Earths,13.174,2012,https://exoplanets.nasa.gov/exoplanet-catalog/4910/kepler-48-b/,Super Earth,2012,3.94 Earths,1.88 x Earth,0.0528 AU,4.8 days,0.0
Kepler-48 c,1001,14.61 Earths,13.174,2012,https://exoplanets.nasa.gov/exoplanet-catalog/1916/kepler-48-c/,Super Earth,2012,14.61 Earths,0.242 x Jupiter,0.0845 AU,9.7 days,0.0
Kepler-48 d,1001,7.93 Earths,13.174,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1917/kepler-48-d/,Super Earth,2014,7.93 Earths,2.04 x Earth,0.2279 AU,42.9 days,0.0
Kepler-48 e,1001,2.067 Jupiters,13.174,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1918/kepler-48-e/,Gas Giant,2014,2.067 Jupiters,1.19 x Jupiter,Unknown,2.7 years,0.0
Kepler-490 b,4968,Unknown,14.843,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5613/kepler-490-b/,Gas Giant,2016,Unknown,1.039 x Jupiter,0.0453 AU,3.3 days,0.0
Kepler-491 b,2058,0.186 Jupiters,14.178,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5614/kepler-491-b/,Gas Giant,2016,0.186 Jupiters,0.796 x Jupiter,0.0516 AU,4.2 days,0.0
Kepler-492 b,1918,0.21 Jupiters,14.644,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5689/kepler-492-b/,Gas Giant,2016,0.21 Jupiters,0.856 x Jupiter,0.0935 AU,11.7 days,0.0
Kepler-493 b,5695,118 Jupiters,15.268,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5690/kepler-493-b/,Gas Giant,2016,118 Jupiters,1.35 x Jupiter,0.0439 AU,3 days,0.0
Kepler-494 b,2447,0.127 Jupiters,14.287,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5691/kepler-494-b/,Gas Giant,2016,0.127 Jupiters,0.637 x Jupiter,0.0804 AU,8 days,0.0
Kepler-495 b,2149,23.8 Earths,14.942,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2906/kepler-495-b/,Neptune-like,2016,23.8 Earths,0.467 x Jupiter,0.0427 AU,3.4 days,0.0
Kepler-495 c,2149,1.98 Earths,14.942,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8209/kepler-495-c/,Super Earth,2021,1.98 Earths,1.219 x Earth,0.0614 AU,5.9 days,0.0
Kepler-496 b,1974,5.99 Earths,15.106,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5692/kepler-496-b/,Neptune-like,2016,5.99 Earths,0.207 x Jupiter,0.0747 AU,8.3 days,0.0
Kepler-497 b,4214,30.4 Earths,14.95,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5693/kepler-497-b/,Neptune-like,2016,30.4 Earths,0.539 x Jupiter,0.0457 AU,3.6 days,0.0
Kepler-498 b,3063,9.43 Earths,14.349,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5694/kepler-498-b/,Neptune-like,2016,9.43 Earths,0.27 x Jupiter,0.0897 AU,9.6 days,0.0
Kepler-499 b,1816,5.35 Earths,14.63,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5695/kepler-499-b/,Neptune-like,2016,5.35 Earths,2.17 x Earth,0.0598 AU,5.6 days,0.0
Kepler-49 b,1015,8 Earths,15.655,2012,https://exoplanets.nasa.gov/exoplanet-catalog/1919/kepler-49-b/,Super Earth,2012,8 Earths,0.243 x Jupiter,0.05929 AU,7.2 days,0.0
Kepler-49 c,1015,5.9 Earths,15.655,2012,https://exoplanets.nasa.gov/exoplanet-catalog/4911/kepler-49-c/,Neptune-like,2012,5.9 Earths,0.227 x Jupiter,0.07821 AU,10.9 days,0.0
Kepler-49 d,1015,3.19 Earths,15.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1920/kepler-49-d/,Super Earth,2014,3.19 Earths,1.6 x Earth,0.031 AU,2.6 days,0.0
Kepler-49 e,1015,3.05 Earths,15.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1921/kepler-49-e/,Super Earth,2014,3.05 Earths,1.56 x Earth,0.116 AU,18.6 days,0.0
Kepler-4 b,1592,24.472 Earths,12.285,2009,https://exoplanets.nasa.gov/exoplanet-catalog/4803/kepler-4-b/,Neptune-like,2009,24.472 Earths,0.357 x Jupiter,0.0456 AU,3.2 days,0.0
Kepler-500 b,2634,7.18 Earths,14.324,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3041/kepler-500-b/,Neptune-like,2016,7.18 Earths,0.23 x Jupiter,0.0806 AU,8.5 days,0.0
Kepler-501 b,3671,17.1 Earths,14.886,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5696/kepler-501-b/,Neptune-like,2016,17.1 Earths,0.384 x Jupiter,0.0627 AU,5.6 days,0.0
Kepler-501 c,3671,3.47 Earths,14.886,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8188/kepler-501-c/,Super Earth,2021,3.47 Earths,1.681 x Earth,0.0467 AU,3.6 days,0.0
Kepler-502 b,5190,20.4 Earths,15.136,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5697/kepler-502-b/,Neptune-like,2016,20.4 Earths,0.426 x Jupiter,0.0535 AU,4.3 days,0.0
Kepler-504 b,323,3.15 Earths,15.143,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5699/kepler-504-b/,Super Earth,2016,3.15 Earths,1.59 x Earth,0.0646 AU,9.5 days,0.0
Kepler-505 b,924,7.27 Earths,15.607,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3046/kepler-505-b/,Neptune-like,2016,7.27 Earths,0.232 x Jupiter,0.1445 AU,27.5 days,0.0
Kepler-506 b,745,7.9 Earths,11.094,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5700/kepler-506-b/,Neptune-like,2016,7.9 Earths,0.244 x Jupiter,0.075 AU,6.9 days,0.0
Kepler-507 b,1278,2.24 Earths,12.197,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5804/kepler-507-b/,Super Earth,2016,2.24 Earths,1.3 x Earth,0.0473 AU,3.6 days,0.0
Kepler-508 b,1059,3.33 Earths,11.592,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5805/kepler-508-b/,Super Earth,2016,3.33 Earths,1.64 x Earth,0.1763 AU,25.3 days,0.0
Kepler-509 b,1084,6.76 Earths,11.848,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5806/kepler-509-b/,Neptune-like,2016,6.76 Earths,0.222 x Jupiter,0.2384 AU,41.7 days,0.0
Kepler-50 b,816,8.9 Earths,10.544,2012,https://exoplanets.nasa.gov/exoplanet-catalog/1922/kepler-50-b/,Super Earth,2012,8.9 Earths,1.71 x Earth,0.077 AU,7.8 days,0.0
Kepler-50 c,816,8.2 Earths,10.544,2012,https://exoplanets.nasa.gov/exoplanet-catalog/4912/kepler-50-c/,Neptune-like,2012,8.2 Earths,2.17 x Earth,0.087 AU,9.4 days,0.0
Kepler-510 b,1260,6.66 Earths,12.067,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5807/kepler-510-b/,Neptune-like,2016,6.66 Earths,0.22 x Jupiter,0.134 AU,19.6 days,0.0
Kepler-511 b,2127,33.1 Earths,12.711,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5809/kepler-511-b/,Neptune-like,2016,33.1 Earths,0.567 x Jupiter,0.8589 AU,296.6 days,0.0
Kepler-511 c,2127,16.5 Earths,12.711,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8282/kepler-511-c/,Neptune-like,2021,16.5 Earths,0.376 x Jupiter,0.1722 AU,26.6 days,0.0
Kepler-512 b,1525,7.7 Earths,12.728,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5810/kepler-512-b/,Neptune-like,2016,7.7 Earths,0.24 x Jupiter,0.2194 AU,34.4 days,0.0
Kepler-513 b,1527,5.48 Earths,13.019,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5811/kepler-513-b/,Neptune-like,2016,5.48 Earths,2.2 x Earth,0.1789 AU,28.9 days,0.0
Kepler-514 b,1485,3.61 Earths,12.273,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5812/kepler-514-b/,Super Earth,2016,3.61 Earths,1.72 x Earth,0.0676 AU,5.7 days,0.0
Kepler-515 b,832,2.73 Earths,12.913,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5813/kepler-515-b/,Super Earth,2016,2.73 Earths,1.46 x Earth,0.1333 AU,20 days,0.0
